data Species.n Quarter Year fleet Age observed model residual stand.residual s2
catch 27  9 1989 -9 3  1.797300e+04 1.641849e+04 9.046273e-02 4.839948e-01 3.493479e-02
catch 27  9 1989 -9 4  2.229500e+04 1.806825e+04 2.102063e-01 1.124648e+00 3.493479e-02
catch 27  9 1989 -9 5  4.551000e+03 4.424878e+03 2.810422e-02 1.503635e-01 3.493479e-02
catch 27  9 1989 -9 6  1.627000e+03 1.686445e+03 -3.588501e-02 -1.919924e-01 3.493479e-02
catch 27  9 1989 -9 7  1.414000e+03 1.348327e+03 4.755795e-02 2.544451e-01 3.493479e-02
catch 27  9 1989 -9 8  6.370000e+02 7.819276e+02 -2.049925e-01 -1.096753e+00 3.493479e-02
catch 27  9 1989 -9 9  4.510000e+02 5.134867e+02 -1.297568e-01 -6.942261e-01 3.493479e-02
catch 27  9 1989 -9 10  4.590000e+02 5.504962e+02 -1.817698e-01 -9.725071e-01 3.493479e-02
catch 27  9 1990 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 1990 -9 1  8.540000e+02 3.545135e+03 -1.423400e+00 -1.006497e+00 1.999998e+00
catch 27  9 1990 -9 2  1.181600e+04 1.602868e+04 -3.049250e-01 -7.660801e-01 1.584301e-01
catch 27  9 1990 -9 3  1.033800e+05 1.069490e+05 -3.394070e-02 -1.815899e-01 3.493479e-02
catch 27  9 1990 -9 4  9.667000e+03 9.014395e+03 6.989523e-02 3.739543e-01 3.493479e-02
catch 27  9 1990 -9 5  9.099000e+03 9.509254e+03 -4.410091e-02 -2.359492e-01 3.493479e-02
catch 27  9 1990 -9 6  3.315000e+03 2.843778e+03 1.533243e-01 8.203177e-01 3.493479e-02
catch 27  9 1990 -9 7  1.032000e+03 1.098196e+03 -6.216993e-02 -3.326223e-01 3.493479e-02
catch 27  9 1990 -9 8  1.186000e+03 1.181560e+03 3.750600e-03 2.006650e-02 3.493479e-02
catch 27  9 1990 -9 9  5.480000e+02 6.852154e+02 -2.234579e-01 -1.195547e+00 3.493479e-02
catch 27  9 1990 -9 10  8.370000e+02 9.323849e+02 -1.079216e-01 -5.774034e-01 3.493479e-02
catch 27  9 1991 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 1991 -9 1  1.180000e+02 1.472567e+03 -2.524078e+00 -1.784793e+00 1.999998e+00
catch 27  9 1991 -9 2  1.293800e+04 3.486536e+04 -9.913249e-01 -2.490561e+00 1.584301e-01
catch 27  9 1991 -9 3  2.498500e+04 2.589096e+04 -3.561815e-02 -1.905647e-01 3.493479e-02
catch 27  9 1991 -9 4  7.658000e+04 8.070276e+04 -5.243686e-02 -2.805483e-01 3.493479e-02
catch 27  9 1991 -9 5  6.609000e+03 5.376963e+03 2.063087e-01 1.103795e+00 3.493479e-02
catch 27  9 1991 -9 6  3.612000e+03 5.240313e+03 -3.721195e-01 -1.990918e+00 3.493479e-02
catch 27  9 1991 -9 7  1.706000e+03 1.594932e+03 6.732010e-02 3.601767e-01 3.493479e-02
catch 27  9 1991 -9 8  7.070000e+02 6.992418e+02 1.103402e-02 5.903432e-02 3.493479e-02
catch 27  9 1991 -9 9  7.180000e+02 7.523215e+02 -4.669418e-02 -2.498238e-01 3.493479e-02
catch 27  9 1991 -9 10  1.072000e+03 1.029956e+03 4.000958e-02 2.140597e-01 3.493479e-02
catch 27  9 1992 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 1992 -9 1  9.650000e+02 6.853001e+03 -1.960314e+00 -1.386152e+00 1.999998e+00
catch 27  9 1992 -9 2  6.730000e+03 1.274201e+04 -6.383291e-01 -1.603710e+00 1.584301e-01
catch 27  9 1992 -9 3  4.371300e+04 4.915025e+04 -1.172364e-01 -6.272393e-01 3.493479e-02
catch 27  9 1992 -9 4  1.596100e+04 1.681581e+04 -5.217119e-02 -2.791269e-01 3.493479e-02
catch 27  9 1992 -9 5  3.774500e+04 4.118057e+04 -8.711358e-02 -4.660761e-01 3.493479e-02
catch 27  9 1992 -9 6  2.440000e+03 2.532368e+03 -3.715692e-02 -1.987974e-01 3.493479e-02
catch 27  9 1992 -9 7  2.995000e+03 2.517125e+03 1.738267e-01 9.300094e-01 3.493479e-02
catch 27  9 1992 -9 8  7.300000e+02 8.724742e+02 -1.782886e-01 -9.538817e-01 3.493479e-02
catch 27  9 1992 -9 9  3.930000e+02 3.825055e+02 2.706647e-02 1.448113e-01 3.493479e-02
catch 27  9 1992 -9 10  1.163000e+03 9.749577e+02 1.763641e-01 9.435853e-01 3.493479e-02
catch 27  9 1993 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 1993 -9 1  5.300000e+01 1.547426e+03 -3.374056e+00 -2.385819e+00 1.999998e+00
catch 27  9 1993 -9 2  4.987000e+04 6.510566e+04 -2.665919e-01 -6.697735e-01 1.584301e-01
catch 27  9 1993 -9 3  1.657500e+04 1.958362e+04 -1.667982e-01 -8.924055e-01 3.493479e-02
catch 27  9 1993 -9 4  3.104700e+04 3.478833e+04 -1.137797e-01 -6.087455e-01 3.493479e-02
catch 27  9 1993 -9 5  1.370900e+04 9.359674e+03 3.816421e-01 2.041866e+00 3.493479e-02
catch 27  9 1993 -9 6  2.375800e+04 2.118714e+04 1.145248e-01 6.127320e-01 3.493479e-02
catch 27  9 1993 -9 7  1.472000e+03 1.330428e+03 1.011213e-01 5.410205e-01 3.493479e-02
catch 27  9 1993 -9 8  1.170000e+03 1.505067e+03 -2.518338e-01 -1.347364e+00 3.493479e-02
catch 27  9 1993 -9 9  4.560000e+02 5.216793e+02 -1.345603e-01 -7.199261e-01 3.493479e-02
catch 27  9 1993 -9 10  8.330000e+02 8.116693e+02 2.594070e-02 1.387882e-01 3.493479e-02
catch 27  9 1994 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 1994 -9 1  7.090000e+02 1.170316e+03 -5.011732e-01 -3.543831e-01 1.999998e+00
catch 27  9 1994 -9 2  7.710000e+03 1.437846e+04 -6.232129e-01 -1.565732e+00 1.584301e-01
catch 27  9 1994 -9 3  8.634900e+04 9.627565e+04 -1.088182e-01 -5.822005e-01 3.493479e-02
catch 27  9 1994 -9 4  1.338700e+04 1.313965e+04 1.864963e-02 9.977944e-02 3.493479e-02
catch 27  9 1994 -9 5  1.851300e+04 1.825803e+04 1.386838e-02 7.419879e-02 3.493479e-02
catch 27  9 1994 -9 6  5.642000e+03 4.543771e+03 2.164813e-01 1.158221e+00 3.493479e-02
catch 27  9 1994 -9 7  1.117400e+04 1.054076e+04 5.834009e-02 3.121318e-01 3.493479e-02
catch 27  9 1994 -9 8  4.580000e+02 7.552311e+02 -5.001546e-01 -2.675933e+00 3.493479e-02
catch 27  9 1994 -9 9  9.050000e+02 8.543669e+02 5.757426e-02 3.080345e-01 3.493479e-02
catch 27  9 1994 -9 10  8.970000e+02 7.568890e+02 1.698392e-01 9.086757e-01 3.493479e-02
catch 27  9 1995 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 1995 -9 1  4.766000e+03 1.817763e+03 9.639007e-01 6.815810e-01 1.999998e+00
catch 27  9 1995 -9 2  1.267400e+04 9.608745e+03 2.768790e-01 6.956184e-01 1.584301e-01
catch 27  9 1995 -9 3  1.670000e+04 1.879161e+04 -1.180015e-01 -6.313332e-01 3.493479e-02
catch 27  9 1995 -9 4  6.807300e+04 5.664643e+04 1.837516e-01 9.831101e-01 3.493479e-02
catch 27  9 1995 -9 5  6.262000e+03 6.021889e+03 3.909863e-02 2.091860e-01 3.493479e-02
catch 27  9 1995 -9 6  7.254000e+03 7.727558e+03 -6.323985e-02 -3.383466e-01 3.493479e-02
catch 27  9 1995 -9 7  1.981000e+03 1.971653e+03 4.729376e-03 2.530316e-02 3.493479e-02
catch 27  9 1995 -9 8  5.971000e+03 5.230765e+03 1.323569e-01 7.081376e-01 3.493479e-02
catch 27  9 1995 -9 9  2.930000e+02 3.747772e+02 -2.461591e-01 -1.317003e+00 3.493479e-02
catch 27  9 1995 -9 10  6.650000e+02 7.995724e+02 -1.842901e-01 -9.859910e-01 3.493479e-02
catch 27  9 1996 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 1996 -9 1  1.700000e+02 1.616421e+03 -2.252172e+00 -1.592526e+00 1.999998e+00
catch 27  9 1996 -9 2  1.860900e+04 2.157969e+04 -1.481071e-01 -3.720976e-01 1.584301e-01
catch 27  9 1996 -9 3  1.600500e+04 1.743589e+04 -8.562955e-02 -4.581362e-01 3.493479e-02
catch 27  9 1996 -9 4  1.677000e+04 1.524026e+04 9.565099e-02 5.117531e-01 3.493479e-02
catch 27  9 1996 -9 5  2.694600e+04 3.587797e+04 -2.862885e-01 -1.531704e+00 3.493479e-02
catch 27  9 1996 -9 6  3.814000e+03 3.548528e+03 7.214554e-02 3.859939e-01 3.493479e-02
catch 27  9 1996 -9 7  4.725000e+03 4.701750e+03 4.932872e-03 2.639191e-02 3.493479e-02
catch 27  9 1996 -9 8  9.320000e+02 1.368929e+03 -3.844514e-01 -2.056896e+00 3.493479e-02
catch 27  9 1996 -9 9  3.267000e+03 3.631748e+03 -1.058419e-01 -5.662764e-01 3.493479e-02
catch 27  9 1996 -9 10  9.760000e+02 8.153572e+02 1.798363e-01 9.621621e-01 3.493479e-02
catch 27  9 1997 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 1997 -9 1  1.574000e+03 5.542635e+03 -1.258850e+00 -8.901416e-01 1.999998e+00
catch 27  9 1997 -9 2  5.987000e+03 1.166234e+04 -6.667745e-01 -1.675175e+00 1.584301e-01
catch 27  9 1997 -9 3  2.341800e+04 2.330365e+04 4.894757e-03 2.618799e-02 3.493479e-02
catch 27  9 1997 -9 4  7.253000e+03 7.948793e+03 -9.160487e-02 -4.901054e-01 3.493479e-02
catch 27  9 1997 -9 5  5.058000e+03 5.279999e+03 -4.295475e-02 -2.298170e-01 3.493479e-02
catch 27  9 1997 -9 6  1.266700e+04 1.149032e+04 9.749568e-02 5.216225e-01 3.493479e-02
catch 27  9 1997 -9 7  1.189000e+03 1.181797e+03 6.076213e-03 3.250903e-02 3.493479e-02
catch 27  9 1997 -9 8  2.303000e+03 1.812455e+03 2.395305e-01 1.281539e+00 3.493479e-02
catch 27  9 1997 -9 9  3.300000e+02 5.277019e+02 -4.694389e-01 -2.511598e+00 3.493479e-02
catch 27  9 1997 -9 10  1.672000e+03 1.714293e+03 -2.498020e-02 -1.336493e-01 3.493479e-02
catch 27  9 1998 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 1998 -9 1  2.420000e+02 2.671433e+03 -2.401433e+00 -1.698070e+00 1.999998e+00
catch 27  9 1998 -9 2  5.616200e+04 5.018505e+04 1.125233e-01 2.826985e-01 1.584301e-01
catch 27  9 1998 -9 3  1.501100e+04 1.604109e+04 -6.637030e-02 -3.550951e-01 3.493479e-02
catch 27  9 1998 -9 4  1.480600e+04 1.396616e+04 5.839515e-02 3.124264e-01 3.493479e-02
catch 27  9 1998 -9 5  3.466000e+03 3.673654e+03 -5.818567e-02 -3.113056e-01 3.493479e-02
catch 27  9 1998 -9 6  1.924000e+03 2.262258e+03 -1.619570e-01 -8.665040e-01 3.493479e-02
catch 27  9 1998 -9 7  4.727000e+03 5.096560e+03 -7.527499e-02 -4.027371e-01 3.493479e-02
catch 27  9 1998 -9 8  7.870000e+02 6.021619e+02 2.677018e-01 1.432261e+00 3.493479e-02
catch 27  9 1998 -9 9  1.022000e+03 9.235012e+02 1.013447e-01 5.422154e-01 3.493479e-02
catch 27  9 1998 -9 10  8.380000e+02 1.142365e+03 -3.098380e-01 -1.657699e+00 3.493479e-02
catch 27  9 1999 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 1999 -9 1  2.840000e+02 1.936668e+03 -1.919750e+00 -1.357469e+00 1.999998e+00
catch 27  9 1999 -9 2  1.560100e+04 2.052728e+04 -2.744196e-01 -6.894395e-01 1.584301e-01
catch 27  9 1999 -9 3  7.173000e+04 5.896885e+04 1.958997e-01 1.048105e+00 3.493479e-02
catch 27  9 1999 -9 4  8.103000e+03 8.153814e+03 -6.251424e-03 -3.344644e-02 3.493479e-02
catch 27  9 1999 -9 5  6.049000e+03 5.447563e+03 1.047246e-01 5.602989e-01 3.493479e-02
catch 27  9 1999 -9 6  1.200000e+03 1.324667e+03 -9.883959e-02 -5.288127e-01 3.493479e-02
catch 27  9 1999 -9 7  6.570000e+02 8.439667e+02 -2.504290e-01 -1.339848e+00 3.493479e-02
catch 27  9 1999 -9 8  1.964000e+03 2.190240e+03 -1.090277e-01 -5.833213e-01 3.493479e-02
catch 27  9 1999 -9 9  3.280000e+02 2.587783e+02 2.370420e-01 1.268225e+00 3.493479e-02
catch 27  9 1999 -9 10  8.040000e+02 8.878032e+02 -9.915086e-02 -5.304781e-01 3.493479e-02
catch 27  9 2000 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2000 -9 1  2.329000e+03 2.863868e+03 -2.067341e-01 -1.461831e-01 1.999998e+00
catch 27  9 2000 -9 2  1.492900e+04 1.815182e+04 -1.954650e-01 -4.910775e-01 1.584301e-01
catch 27  9 2000 -9 3  3.242500e+04 2.946397e+04 9.576161e-02 5.123449e-01 3.493479e-02
catch 27  9 2000 -9 4  4.239400e+04 3.722665e+04 1.299820e-01 6.954310e-01 3.493479e-02
catch 27  9 2000 -9 5  3.257000e+03 3.984358e+03 -2.015696e-01 -1.078440e+00 3.493479e-02
catch 27  9 2000 -9 6  2.453000e+03 2.467973e+03 -6.085331e-03 -3.255781e-02 3.493479e-02
catch 27  9 2000 -9 7  7.960000e+02 6.200891e+02 2.497360e-01 1.336141e+00 3.493479e-02
catch 27  9 2000 -9 8  4.310000e+02 4.529953e+02 -4.977355e-02 -2.662990e-01 3.493479e-02
catch 27  9 2000 -9 9  9.220000e+02 1.175601e+03 -2.429896e-01 -1.300046e+00 3.493479e-02
catch 27  9 2000 -9 10  7.080000e+02 6.154223e+02 1.401353e-01 7.497536e-01 3.493479e-02
catch 27  9 2001 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2001 -9 1  8.570000e+02 1.305995e+03 -4.212824e-01 -2.978917e-01 1.999998e+00
catch 27  9 2001 -9 2  2.504500e+04 2.074358e+04 1.884373e-01 4.734215e-01 1.584301e-01
catch 27  9 2001 -9 3  2.092500e+04 2.036210e+04 2.726944e-02 1.458973e-01 3.493479e-02
catch 27  9 2001 -9 4  1.926000e+04 1.439668e+04 2.910328e-01 1.557087e+00 3.493479e-02
catch 27  9 2001 -9 5  1.621100e+04 1.398100e+04 1.479909e-01 7.917824e-01 3.493479e-02
catch 27  9 2001 -9 6  1.383000e+03 1.381329e+03 1.209274e-03 6.469870e-03 3.493479e-02
catch 27  9 2001 -9 7  8.080000e+02 8.829957e+02 -8.875832e-02 -4.748758e-01 3.493479e-02
catch 27  9 2001 -9 8  2.660000e+02 2.554032e+02 4.065302e-02 2.175022e-01 3.493479e-02
catch 27  9 2001 -9 9  1.630000e+02 1.865803e+02 -1.351116e-01 -7.228755e-01 3.493479e-02
catch 27  9 2001 -9 10  7.010000e+02 7.376892e+02 -5.101468e-02 -2.729393e-01 3.493479e-02
catch 27  9 2002 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2002 -9 1  7.507000e+03 3.567070e+03 7.440915e-01 5.261523e-01 1.999998e+00
catch 27  9 2002 -9 2  2.356400e+04 1.134515e+04 7.309297e-01 1.836355e+00 1.584301e-01
catch 27  9 2002 -9 3  3.778200e+04 2.855837e+04 2.798827e-01 1.497431e+00 3.493479e-02
catch 27  9 2002 -9 4  1.321400e+04 1.261962e+04 4.602380e-02 2.462370e-01 3.493479e-02
catch 27  9 2002 -9 5  8.417000e+03 6.954640e+03 1.908444e-01 1.021058e+00 3.493479e-02
catch 27  9 2002 -9 6  6.393000e+03 6.243233e+03 2.370541e-02 1.268289e-01 3.493479e-02
catch 27  9 2002 -9 7  6.670000e+02 6.328694e+02 5.252593e-02 2.810248e-01 3.493479e-02
catch 27  9 2002 -9 8  5.920000e+02 4.624435e+02 2.469823e-01 1.321407e+00 3.493479e-02
catch 27  9 2002 -9 9  8.800000e+01 1.337600e+02 -4.187105e-01 -2.240190e+00 3.493479e-02
catch 27  9 2002 -9 10  3.620000e+02 4.840594e+02 -2.905635e-01 -1.554576e+00 3.493479e-02
catch 27  9 2003 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2003 -9 1  2.203000e+03 1.628733e+03 3.020176e-01 2.135588e-01 1.999998e+00
catch 27  9 2003 -9 2  3.944700e+04 3.062757e+04 2.530574e-01 6.357702e-01 1.584301e-01
catch 27  9 2003 -9 3  2.253800e+04 1.546993e+04 3.763049e-01 2.013311e+00 3.493479e-02
catch 27  9 2003 -9 4  1.728400e+04 1.754747e+04 -1.512846e-02 -8.094046e-02 3.493479e-02
catch 27  9 2003 -9 5  6.195000e+03 6.045054e+03 2.450215e-02 1.310917e-01 3.493479e-02
catch 27  9 2003 -9 6  3.902000e+03 3.078741e+03 2.369685e-01 1.267831e+00 3.493479e-02
catch 27  9 2003 -9 7  2.427000e+03 2.834518e+03 -1.552161e-01 -8.304388e-01 3.493479e-02
catch 27  9 2003 -9 8  4.000000e+02 3.284270e+02 1.971500e-01 1.054794e+00 3.493479e-02
catch 27  9 2003 -9 9  1.280000e+02 2.399846e+02 -6.285445e-01 -3.362846e+00 3.493479e-02
catch 27  9 2003 -9 10  4.510000e+02 3.206168e+02 3.412207e-01 1.825603e+00 3.493479e-02
catch 27  9 2004 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2004 -9 1  8.090000e+02 8.756104e+02 -7.912231e-02 -5.594794e-02 1.999998e+00
catch 27  9 2004 -9 2  2.779200e+04 1.403093e+04 6.834840e-01 1.717155e+00 1.584301e-01
catch 27  9 2004 -9 3  5.545200e+04 4.204206e+04 2.768473e-01 1.481192e+00 3.493479e-02
catch 27  9 2004 -9 4  1.125000e+04 9.598340e+03 1.587780e-01 8.494960e-01 3.493479e-02
catch 27  9 2004 -9 5  7.980000e+03 8.497163e+03 -6.279396e-02 -3.359610e-01 3.493479e-02
catch 27  9 2004 -9 6  2.179000e+03 2.704860e+03 -2.161842e-01 -1.156631e+00 3.493479e-02
catch 27  9 2004 -9 7  9.020000e+02 1.411782e+03 -4.479935e-01 -2.396860e+00 3.493479e-02
catch 27  9 2004 -9 8  9.620000e+02 1.484908e+03 -4.340936e-01 -2.322493e+00 3.493479e-02
catch 27  9 2004 -9 9  3.890000e+02 1.720518e+02 8.157840e-01 4.364617e+00 3.493479e-02
catch 27  9 2004 -9 10  3.890000e+02 2.936801e+02 2.810884e-01 1.503882e+00 3.493479e-02
catch 27  9 2005 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2005 -9 1  3.387000e+03 1.021902e+03 1.198279e+00 8.473113e-01 1.999998e+00
catch 27  9 2005 -9 2  1.287600e+04 8.169887e+03 4.549100e-01 1.142896e+00 1.584301e-01
catch 27  9 2005 -9 3  2.742900e+04 2.070071e+04 2.814326e-01 1.505724e+00 3.493479e-02
catch 27  9 2005 -9 4  3.013300e+04 2.800126e+04 7.337130e-02 3.925520e-01 3.493479e-02
catch 27  9 2005 -9 5  4.543000e+03 4.992226e+03 -9.429438e-02 -5.044949e-01 3.493479e-02
catch 27  9 2005 -9 6  3.924000e+03 4.089707e+03 -4.136189e-02 -2.212948e-01 3.493479e-02
catch 27  9 2005 -9 7  1.513000e+03 1.335983e+03 1.244268e-01 6.657098e-01 3.493479e-02
catch 27  9 2005 -9 8  6.020000e+02 7.962484e+02 -2.796538e-01 -1.496207e+00 3.493479e-02
catch 27  9 2005 -9 9  7.680000e+02 8.374916e+02 -8.662155e-02 -4.634436e-01 3.493479e-02
catch 27  9 2005 -9 10  3.920000e+02 2.626739e+02 4.003486e-01 2.141950e+00 3.493479e-02
catch 27  9 2006 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2006 -9 1  9.398000e+03 3.136317e+03 1.097448e+00 7.760130e-01 1.999998e+00
catch 27  9 2006 -9 2  1.569300e+04 7.690169e+03 7.132720e-01 1.791993e+00 1.584301e-01
catch 27  9 2006 -9 3  1.310200e+04 9.820281e+03 2.883151e-01 1.542547e+00 3.493479e-02
catch 27  9 2006 -9 4  1.026000e+04 1.117291e+04 -8.523924e-02 -4.560480e-01 3.493479e-02
catch 27  9 2006 -9 5  1.114000e+04 1.174886e+04 -5.321381e-02 -2.847052e-01 3.493479e-02
catch 27  9 2006 -9 6  1.645000e+03 1.931924e+03 -1.607758e-01 -8.601844e-01 3.493479e-02
catch 27  9 2006 -9 7  1.595000e+03 1.621920e+03 -1.673667e-02 -8.954474e-02 3.493479e-02
catch 27  9 2006 -9 8  7.310000e+02 6.066068e+02 1.865327e-01 9.979895e-01 3.493479e-02
catch 27  9 2006 -9 9  3.730000e+02 3.615387e+02 3.120931e-02 1.669764e-01 3.493479e-02
catch 27  9 2006 -9 10  5.530000e+02 4.995331e+02 1.016842e-01 5.440322e-01 3.493479e-02
catch 27  9 2007 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2007 -9 1  1.133000e+03 1.265414e+03 -1.105304e-01 -7.815685e-02 1.999998e+00
catch 27  9 2007 -9 2  4.456600e+04 2.796112e+04 4.661564e-01 1.171151e+00 1.584301e-01
catch 27  9 2007 -9 3  1.383000e+04 1.112679e+04 2.174842e-01 1.163586e+00 3.493479e-02
catch 27  9 2007 -9 4  7.026000e+03 6.536404e+03 7.223034e-02 3.864476e-01 3.493479e-02
catch 27  9 2007 -9 5  5.932000e+03 5.841669e+03 1.534494e-02 8.209869e-02 3.493479e-02
catch 27  9 2007 -9 6  5.536000e+03 5.672793e+03 -2.440937e-02 -1.305953e-01 3.493479e-02
catch 27  9 2007 -9 7  8.230000e+02 9.520685e+02 -1.456808e-01 -7.794228e-01 3.493479e-02
catch 27  9 2007 -9 8  7.250000e+02 9.102898e+02 -2.275914e-01 -1.217662e+00 3.493479e-02
catch 27  9 2007 -9 9  4.980000e+02 3.404533e+02 3.803220e-01 2.034803e+00 3.493479e-02
catch 27  9 2007 -9 10  5.410000e+02 4.832698e+02 1.128441e-01 6.037399e-01 3.493479e-02
catch 27  9 2008 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2008 -9 1  3.189000e+03 1.047422e+03 1.113376e+00 7.872758e-01 1.999998e+00
catch 27  9 2008 -9 2  9.029000e+03 9.678062e+03 -6.942004e-02 -1.744078e-01 1.584301e-01
catch 27  9 2008 -9 3  3.919100e+04 3.523457e+04 1.064194e-01 5.693665e-01 3.493479e-02
catch 27  9 2008 -9 4  6.367000e+03 6.478201e+03 -1.731438e-02 -9.263558e-02 3.493479e-02
catch 27  9 2008 -9 5  3.034000e+03 2.988897e+03 1.497745e-02 8.013253e-02 3.493479e-02
catch 27  9 2008 -9 6  2.393000e+03 2.460535e+03 -2.783082e-02 -1.489008e-01 3.493479e-02
catch 27  9 2008 -9 7  2.621000e+03 2.431899e+03 7.488329e-02 4.006415e-01 3.493479e-02
catch 27  9 2008 -9 8  4.480000e+02 4.650033e+02 -3.725117e-02 -1.993016e-01 3.493479e-02
catch 27  9 2008 -9 9  4.910000e+02 4.445980e+02 9.927367e-02 5.311351e-01 3.493479e-02
catch 27  9 2008 -9 10  4.590000e+02 4.023177e+02 1.318082e-01 7.052020e-01 3.493479e-02
catch 27  9 2009 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2009 -9 1  4.325000e+03 1.484106e+03 1.069599e+00 7.563213e-01 1.999998e+00
catch 27  9 2009 -9 2  1.689700e+04 1.061859e+04 4.645295e-01 1.167063e+00 1.584301e-01
catch 27  9 2009 -9 3  1.442300e+04 1.617237e+04 -1.144803e-01 -6.124940e-01 3.493479e-02
catch 27  9 2009 -9 4  2.754700e+04 2.762932e+04 -2.983728e-03 -1.596358e-02 3.493479e-02
catch 27  9 2009 -9 5  3.544000e+03 4.022882e+03 -1.267426e-01 -6.780996e-01 3.493479e-02
catch 27  9 2009 -9 6  1.657000e+03 1.714945e+03 -3.437254e-02 -1.839004e-01 3.493479e-02
catch 27  9 2009 -9 7  1.600000e+03 1.435616e+03 1.084099e-01 5.800156e-01 3.493479e-02
catch 27  9 2009 -9 8  1.532000e+03 1.609379e+03 -4.927402e-02 -2.636264e-01 3.493479e-02
catch 27  9 2009 -9 9  3.120000e+02 3.077291e+02 1.378332e-02 7.374370e-02 3.493479e-02
catch 27  9 2009 -9 10  8.640000e+02 5.604705e+02 4.327962e-01 2.315551e+00 3.493479e-02
catch 27  9 2010 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2010 -9 1  6.058000e+03 3.358447e+03 5.899012e-01 4.171233e-01 1.999998e+00
catch 27  9 2010 -9 2  2.382300e+04 1.447080e+04 4.985189e-01 1.252457e+00 1.584301e-01
catch 27  9 2010 -9 3  2.002400e+04 1.662749e+04 1.858742e-01 9.944662e-01 3.493479e-02
catch 27  9 2010 -9 4  1.007400e+04 1.161075e+04 -1.419736e-01 -7.595885e-01 3.493479e-02
catch 27  9 2010 -9 5  1.411600e+04 1.558038e+04 -9.870335e-02 -5.280838e-01 3.493479e-02
catch 27  9 2010 -9 6  1.848000e+03 2.098498e+03 -1.271180e-01 -6.801080e-01 3.493479e-02
catch 27  9 2010 -9 7  9.170000e+02 9.148476e+02 2.349956e-03 1.257276e-02 3.493479e-02
catch 27  9 2010 -9 8  8.110000e+02 8.720425e+02 -7.257007e-02 -3.882652e-01 3.493479e-02
catch 27  9 2010 -9 9  1.198000e+03 9.775920e+02 2.033163e-01 1.087785e+00 3.493479e-02
catch 27  9 2010 -9 10  6.900000e+02 5.273744e+02 2.687809e-01 1.438035e+00 3.493479e-02
catch 27  9 2011 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2011 -9 1  3.501000e+03 3.700336e+03 -5.537499e-02 -3.915605e-02 1.999998e+00
catch 27  9 2011 -9 2  2.229000e+04 2.595524e+04 -1.522353e-01 -3.824693e-01 1.584301e-01
catch 27  9 2011 -9 3  2.527000e+04 1.802074e+04 3.380946e-01 1.808878e+00 3.493479e-02
catch 27  9 2011 -9 4  9.652000e+03 9.386220e+03 2.792253e-02 1.493914e-01 3.493479e-02
catch 27  9 2011 -9 5  5.424000e+03 5.113859e+03 5.887922e-02 3.150163e-01 3.493479e-02
catch 27  9 2011 -9 6  6.469000e+03 6.328618e+03 2.193961e-02 1.173816e-01 3.493479e-02
catch 27  9 2011 -9 7  9.830000e+02 8.717674e+02 1.200865e-01 6.424880e-01 3.493479e-02
catch 27  9 2011 -9 8  4.310000e+02 4.343408e+02 -7.721295e-03 -4.131056e-02 3.493479e-02
catch 27  9 2011 -9 9  2.830000e+02 4.140182e+02 -3.804631e-01 -2.035558e+00 3.493479e-02
catch 27  9 2011 -9 10  7.650000e+02 7.145105e+02 6.827811e-02 3.653023e-01 3.493479e-02
catch 27  9 2012 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2012 -9 1  1.133000e+03 1.064561e+03 6.230650e-02 4.405736e-02 1.999998e+00
catch 27  9 2012 -9 2  2.599500e+04 3.662288e+04 -3.427691e-01 -8.611578e-01 1.584301e-01
catch 27  9 2012 -9 3  3.804900e+04 4.137986e+04 -8.391945e-02 -4.489868e-01 3.493479e-02
catch 27  9 2012 -9 4  1.205300e+04 1.321674e+04 -9.217051e-02 -4.931317e-01 3.493479e-02
catch 27  9 2012 -9 5  4.515000e+03 5.414172e+03 -1.816147e-01 -9.716770e-01 3.493479e-02
