"SMS_area" "year" "quarter" "pred" "pred.no" "pred.size" "pred.size.class" "pred.mean.length" "haul.no" "stom.no" "phi" "prey" "prey.no" "prey.size" "prey.size.class" "prey.mean.length" "prey.mean.length.ALK" "stomcon" "type" "mean.weight" "haul.prey.no" "calc.prey.number" "used.prey.number"
1 1991 4 "POK" 19 "0600-0700" 14 650 14 49 14.7795345844004 "HAD" 18 "0100-0120" 5 110 -9 0.00829436812139026 "obs" 0.0107319892849308 1 -1 -1
1 1991 4 "POK" 19 "0600-0700" 14 650 14 49 14.7795345844004 "HAD" 18 "0120-0150" 6 135 -9 0.0157552452219532 "obs" 0.0191469183270595 1 -1 -1
1 1991 4 "POK" 19 "0600-0700" 14 650 14 49 14.7795345844004 "HAD" 18 "0150-0200" 7 175 -9 0.0199943696890163 "obs" 0.0398741413450008 1 -1 -1
1 1991 4 "POK" 19 "0600-0700" 14 650 14 49 14.7795345844004 "HER" 21 "0150-0200" 7 175 -9 0.000247294321333149 "obs" 0.0515468460677336 1 -1 -1
1 1991 4 "POK" 19 "0600-0700" 14 650 14 49 14.7795345844004 "HER" 21 "0200-0250" 8 225 -9 0.0344050825907195 "obs" 0.112073301595353 1 -1 -1
1 1991 4 "POK" 19 "0600-0700" 14 650 14 49 14.7795345844004 "HER" 21 "0250-0300" 9 275 -9 0.0808142850060805 "obs" 0.208368022040802 1 -1 -1
1 1991 4 "POK" 19 "0600-0700" 14 650 14 49 14.7795345844004 "NOP" 24 "0080-0100" 4 90 -9 0.0696548392633866 "obs" 0.00610200148419188 1 -1 -1
1 1991 4 "POK" 19 "0600-0700" 14 650 14 49 14.7795345844004 "NOP" 24 "0100-0120" 5 110 -9 0.146330333848109 "obs" 0.0111956496739906 1 -1 -1
1 1991 4 "POK" 19 "0600-0700" 14 650 14 49 14.7795345844004 "NOP" 24 "0120-0150" 6 135 -9 0.1226512870786 "obs" 0.020799012351671 1 -1 -1
1 1991 4 "POK" 19 "0600-0700" 14 650 14 49 14.7795345844004 "NOP" 24 "0150-0200" 7 175 -9 0.321768473132001 "obs" 0.0455937735441265 1 -1 -1
1 1991 4 "POK" 19 "0700-0800" 15 750 6 11 2.06828031043501 "OTH" 0 "9999-9999" 0 9999 -9 0.20321427168203 "obs" 9999 1 -1 -1
1 1991 4 "POK" 19 "0700-0800" 15 750 6 11 2.06828031043501 "WHG" 17 "0070-0080" 3 75 -9 0.00162541367516388 "obs" 0.00350243235758077 1 -1 -1
1 1991 4 "POK" 19 "0700-0800" 15 750 6 11 2.06828031043501 "WHG" 17 "0080-0100" 4 90 -9 9.99800039992002e-05 "mid" 0.00599247229552385 1 -1 -1
1 1991 4 "POK" 19 "0700-0800" 15 750 6 11 2.06828031043501 "WHG" 17 "0100-0120" 5 110 -9 9.99800039992002e-05 "mid" 0.0108222009172386 1 -1 -1
1 1991 4 "POK" 19 "0700-0800" 15 750 6 11 2.06828031043501 "WHG" 17 "0120-0150" 6 135 -9 0.0179548744751639 "obs" 0.0197833779285755 1 -1 -1
1 1991 4 "POK" 19 "0700-0800" 15 750 6 11 2.06828031043501 "HAD" 18 "0120-0150" 6 135 -9 0.0156534825041456 "obs" 0.0191469183270595 1 -1 -1
1 1991 4 "POK" 19 "0700-0800" 15 750 6 11 2.06828031043501 "HER" 21 "0200-0250" 8 225 -9 0.116334203137497 "obs" 0.112073301595353 1 -1 -1
1 1991 4 "POK" 19 "0700-0800" 15 750 6 11 2.06828031043501 "HER" 21 "0250-0300" 9 275 -9 0.322279417845105 "obs" 0.208368022040802 1 -1 -1
1 1991 4 "POK" 19 "0700-0800" 15 750 6 11 2.06828031043501 "NOP" 24 "0080-0100" 4 90 -9 0.00744233465944764 "obs" 0.00610200148419188 1 -1 -1
1 1991 4 "POK" 19 "0700-0800" 15 750 6 11 2.06828031043501 "NOP" 24 "0100-0120" 5 110 -9 0.0663636389953316 "obs" 0.0111956496739906 1 -1 -1
1 1991 4 "POK" 19 "0700-0800" 15 750 6 11 2.06828031043501 "NOP" 24 "0120-0150" 6 135 -9 0.0876987669521718 "obs" 0.020799012351671 1 -1 -1
1 1991 4 "POK" 19 "0700-0800" 15 750 6 11 2.06828031043501 "NOP" 24 "0150-0200" 7 175 -9 0.161233636065945 "obs" 0.0455937735441265 1 -1 -1
1 1991 4 "POK" 19 "0800-1000" 16 900 6 15 19.0289816010221 "OTH" 0 "9999-9999" 0 9999 -9 0.000819909376259356 "obs" 9999 1 -1 -1
1 1991 4 "POK" 19 "0800-1000" 16 900 6 15 19.0289816010221 "WHG" 17 "0080-0100" 4 90 -9 0.00442662422700438 "obs" 0.00599247229552385 1 -1 -1
1 1991 4 "POK" 19 "0800-1000" 16 900 6 15 19.0289816010221 "HAD" 18 "0080-0100" 4 90 -9 0.00547068232374042 "obs" 0.00608589021401303 1 -1 -1
1 1991 4 "POK" 19 "0800-1000" 16 900 6 15 19.0289816010221 "HAD" 18 "0100-0120" 5 110 -9 9.99900009999e-05 "mid" 0.0107319892849308 1 -1 -1
1 1991 4 "POK" 19 "0800-1000" 16 900 6 15 19.0289816010221 "HAD" 18 "0120-0150" 6 135 -9 0.0260536503398439 "obs" 0.0191469183270595 1 -1 -1
1 1991 4 "POK" 19 "0800-1000" 16 900 6 15 19.0289816010221 "HER" 21 "0200-0250" 8 225 -9 0.237588034989615 "obs" 0.112073301595353 1 -1 -1
1 1991 4 "POK" 19 "0800-1000" 16 900 6 15 19.0289816010221 "HER" 21 "0250-0300" 9 275 -9 0.678556775964562 "obs" 0.208368022040802 1 -1 -1
1 1991 4 "POK" 19 "0800-1000" 16 900 6 15 19.0289816010221 "NOP" 24 "0080-0100" 4 90 -9 0.0404566933839199 "obs" 0.00610200148419188 1 -1 -1
1 1991 4 "POK" 19 "0800-1000" 16 900 6 15 19.0289816010221 "NOP" 24 "0100-0120" 5 110 -9 0.00652763939405531 "obs" 0.0111956496739906 1 -1 -1
1 1991 4 "POK" 19 "1000-1200" 17 1100 4 5 4.24528964203705 "OTH" 0 "9999-9999" 0 9999 -9 0.00298370728913154 "obs" 9999 1 -1 -1
1 1991 4 "POK" 19 "1000-1200" 17 1100 4 5 4.24528964203705 "HAD" 18 "0100-0120" 5 110 -9 0.0289655294848431 "obs" 0.0107319892849308 1 -1 -1
1 1991 4 "POK" 19 "1000-1200" 17 1100 4 5 4.24528964203705 "HAD" 18 "0120-0150" 6 135 -9 0.0310340660508376 "obs" 0.0191469183270595 1 -1 -1
1 1991 4 "POK" 19 "1000-1200" 17 1100 4 5 4.24528964203705 "HER" 21 "0200-0250" 8 225 -9 0.381950562573042 "obs" 0.112073301595353 1 -1 -1
1 1991 4 "POK" 19 "1000-1200" 17 1100 4 5 4.24528964203705 "HER" 21 "0250-0300" 9 275 -9 0.421624677907675 "obs" 0.208368022040802 1 -1 -1
1 1991 4 "POK" 19 "1000-1200" 17 1100 4 5 4.24528964203705 "NOP" 24 "0080-0100" 4 90 -9 0.0365136603766384 "obs" 0.00610200148419188 1 -1 -1
1 1991 4 "POK" 19 "1000-1200" 17 1100 4 5 4.24528964203705 "NOP" 24 "0100-0120" 5 110 -9 0.0641142621307267 "obs" 0.0111956496739906 1 -1 -1
1 1991 4 "POK" 19 "1000-1200" 17 1100 4 5 4.24528964203705 "NOP" 24 "0120-0150" 6 135 -9 0.0328135341871063 "obs" 0.020799012351671 1 -1 -1
1 1991 4 "MAC" 20 "0150-0200" 7 175 9 9 2 "OTH" 0 "9999-9999" 0 9999 -9 0.634560497924309 "obs" 9999 1 -1 -1
1 1991 4 "MAC" 20 "0150-0200" 7 175 9 9 2 "SPR" 25 "0050-0060" 1 55 -9 0.24595107885191 "obs" 0.000972922942519893 1 -1 -1
1 1991 4 "MAC" 20 "0150-0200" 7 175 9 9 2 "SPR" 25 "0060-0070" 2 65 -9 0.119488423223781 "obs" 0.00173845315571734 1 -1 -1
1 1991 4 "MAC" 20 "0200-0250" 8 225 13 14 4.69426525010454 "OTH" 0 "9999-9999" 0 9999 -9 0.957283642562173 "obs" 9999 1 -1 -1
1 1991 4 "MAC" 20 "0200-0250" 8 225 13 14 4.69426525010454 "SSA" 23 "0050-0060" 1 55 -9 0.0232360223262651 "obs" 0.000564964411259537 1 -1 -1
1 1991 4 "MAC" 20 "0200-0250" 8 225 13 14 4.69426525010454 "SPR" 25 "0070-0080" 3 75 -9 0.0194803351115615 "obs" 0.002858262486997 1 -1 -1
1 1991 4 "MAC" 20 "0250-0300" 9 275 20 20 3.6649830183323 "OTH" 0 "9999-9999" 0 9999 -9 0.889387358971448 "obs" 9999 1 -1 -1
1 1991 4 "MAC" 20 "0250-0300" 9 275 20 20 3.6649830183323 "NOP" 24 "0080-0100" 4 90 -9 0.110612641028552 "obs" 0.00610200148419188 1 -1 -1
1 1991 4 "MAC" 20 "0300-0350" 10 325 31 33 19.0035829078709 "OTH" 0 "9999-9999" 0 9999 -9 0.797132476855341 "obs" 9999 1 -1 -1
1 1991 4 "MAC" 20 "0300-0350" 10 325 31 33 19.0035829078709 "HER" 21 "0080-0100" 4 90 -9 0.00966449898059978 "obs" 0.00660249929204249 1 -1 -1
1 1991 4 "MAC" 20 "0300-0350" 10 325 31 33 19.0035829078709 "NOP" 24 "0050-0060" 1 55 -9 0.100898013711206 "obs" 0.00137598652693984 1 -1 -1
1 1991 4 "MAC" 20 "0300-0350" 10 325 31 33 19.0035829078709 "NOP" 24 "0060-0070" 2 65 -9 9.99800039992002e-05 "mid" 0.00228053330576153 1 -1 -1
1 1991 4 "MAC" 20 "0300-0350" 10 325 31 33 19.0035829078709 "NOP" 24 "0070-0080" 3 75 -9 9.99800039992002e-05 "mid" 0.00351557646471477 1 -1 -1
1 1991 4 "MAC" 20 "0300-0350" 10 325 31 33 19.0035829078709 "NOP" 24 "0080-0100" 4 90 -9 0.0435581010085792 "obs" 0.00610200148419188 1 -1 -1
1 1991 4 "MAC" 20 "0300-0350" 10 325 31 33 19.0035829078709 "NOP" 24 "0100-0120" 5 110 -9 0.0171562262300391 "obs" 0.0111956496739906 1 -1 -1
1 1991 4 "MAC" 20 "0300-0350" 10 325 31 33 19.0035829078709 "SPR" 25 "0050-0060" 1 55 -9 0.00136892731227522 "obs" 0.000972922942519893 1 -1 -1
1 1991 4 "MAC" 20 "0300-0350" 10 325 31 33 19.0035829078709 "SPR" 25 "0060-0070" 2 65 -9 0.00263153017311159 "obs" 0.00173845315571734 1 -1 -1
1 1991 4 "MAC" 20 "0300-0350" 10 325 31 33 19.0035829078709 "SPR" 25 "0070-0080" 3 75 -9 0.00342896355890298 "obs" 0.002858262486997 1 -1 -1
1 1991 4 "MAC" 20 "0300-0350" 10 325 31 33 19.0035829078709 "SPR" 25 "0080-0100" 4 90 -9 0.00599683917062296 "obs" 0.00538549053560624 1 -1 -1
1 1991 4 "MAC" 20 "0300-0350" 10 325 31 33 19.0035829078709 "SPR" 25 "0100-0120" 5 110 -9 0.0179644629913243 "obs" 0.0108152675498678 1 -1 -1
1 1991 4 "MAC" 20 "0350-0400" 11 375 26 28 4.22668166524025 "OTH" 0 "9999-9999" 0 9999 -9 0.473871293179506 "obs" 9999 1 -1 -1
1 1991 4 "MAC" 20 "0350-0400" 11 375 26 28 4.22668166524025 "HER" 21 "0070-0080" 3 75 -9 0.0017281825791443 "obs" 0.00375843151027552 1 -1 -1
1 1991 4 "MAC" 20 "0350-0400" 11 375 26 28 4.22668166524025 "SSA" 23 "0080-0100" 4 90 -9 0.00284313512258358 "obs" 0.00254972498837556 1 -1 -1
1 1991 4 "MAC" 20 "0350-0400" 11 375 26 28 4.22668166524025 "SSA" 23 "0100-0120" 5 110 -9 0.0246915350261297 "obs" 0.00471164843865464 1 -1 -1
1 1991 4 "MAC" 20 "0350-0400" 11 375 26 28 4.22668166524025 "NOP" 24 "0080-0100" 4 90 -9 0.403813802328608 "obs" 0.00610200148419188 1 -1 -1
1 1991 4 "MAC" 20 "0350-0400" 11 375 26 28 4.22668166524025 "NOP" 24 "0100-0120" 5 110 -9 0.0148583944555621 "obs" 0.0111956496739906 1 -1 -1
1 1991 4 "MAC" 20 "0350-0400" 11 375 26 28 4.22668166524025 "SPR" 25 "0080-0100" 4 90 -9 0.0112430484081157 "obs" 0.00538549053560624 1 -1 -1
1 1991 4 "MAC" 20 "0350-0400" 11 375 26 28 4.22668166524025 "SPR" 25 "0100-0120" 5 110 -9 0.0405411098480879 "obs" 0.0108152675498678 1 -1 -1
1 1991 4 "MAC" 20 "0350-0400" 11 375 26 28 4.22668166524025 "SPR" 25 "0120-0150" 6 135 -9 0.026409499052263 "obs" 0.0220329148332183 1 -1 -1
1 1991 4 "MAC" 20 "0400-0500" 12 450 10 10 2 "OTH" 0 "9999-9999" 0 9999 -9 0.577247055934815 "obs" 9999 1 -1 -1
1 1991 4 "MAC" 20 "0400-0500" 12 450 10 10 2 "HER" 21 "0100-0120" 5 110 -9 0.0805791004483113 "obs" 0.0122754456094808 1 -1 -1
1 1991 4 "MAC" 20 "0400-0500" 12 450 10 10 2 "SSA" 23 "0200-0250" 8 225 -9 0.157299593155409 "obs" 0.0420910506809898 1 -1 -1
1 1991 4 "MAC" 20 "0400-0500" 12 450 10 10 2 "SPR" 25 "0080-0100" 4 90 -9 0.034886696551552 "obs" 0.00538549053560624 1 -1 -1
1 1991 4 "MAC" 20 "0400-0500" 12 450 10 10 2 "SPR" 25 "0100-0120" 5 110 -9 0.0787262395370638 "obs" 0.0108152675498678 1 -1 -1
1 1991 4 "MAC" 20 "0400-0500" 12 450 10 10 2 "SPR" 25 "0120-0150" 6 135 -9 0.071261314372849 "obs" 0.0220329148332183 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "OTH" 0 "9999-9999" 0 9999 -9 0.265432521646231 "obs" 9999 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "COD" 16 "0070-0080" 3 75 -9 0.00117275940184602 "obs" 0.00466650135954305 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "COD" 16 "0080-0100" 4 90 -9 0.00356885406076228 "obs" 0.00785633754994286 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "COD" 16 "0100-0120" 5 110 -9 0.00273761329258004 "obs" 0.0139385276785456 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "COD" 16 "0120-0150" 6 135 -9 0.00170382225480833 "obs" 0.0250224869268854 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "COD" 16 "0150-0200" 7 175 -9 0.00368053399801822 "obs" 0.0525215905840062 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "COD" 16 "0200-0250" 8 225 -9 0.00520808997788701 "obs" 0.107689790863805 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "COD" 16 "0250-0300" 9 275 -9 0.0184073965028359 "obs" 0.191060671860115 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "COD" 16 "0300-0350" 10 325 -9 0.0143198020766898 "obs" 0.307932701234913 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "COD" 16 "0350-0400" 11 375 -9 0.0059495714165231 "obs" 0.463466764521699 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "COD" 16 "0400-0500" 12 450 -9 0.00500575846080661 "obs" 0.780274356465396 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "COD" 16 "0500-0600" 13 550 -9 0.0150204250670286 "obs" 1.3843442501438 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "COD" 16 "0600-0700" 14 650 -9 0.00994618413926507 "obs" 2.23114919588426 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "WHG" 17 "0050-0060" 1 55 -9 0.000129270438396712 "obs" 0.00140475839847722 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "WHG" 17 "0060-0070" 2 65 -9 6.41897022386665e-05 "obs" 0.00229777173256168 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "WHG" 17 "0070-0080" 3 75 -9 0.000152519435032226 "obs" 0.00350243235758077 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "WHG" 17 "0080-0100" 4 90 -9 0.000930255461371198 "obs" 0.00599247229552385 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "WHG" 17 "0100-0120" 5 110 -9 0.00321713026601752 "obs" 0.0108222009172386 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "WHG" 17 "0120-0150" 6 135 -9 0.00669806859554751 "obs" 0.0197833779285755 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "WHG" 17 "0150-0200" 7 175 -9 0.00908609002074458 "obs" 0.0424895542763567 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "WHG" 17 "0200-0250" 8 225 -9 0.0138144051125294 "obs" 0.0890795725545096 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "WHG" 17 "0250-0300" 9 275 -9 0.00917599793106719 "obs" 0.160874674802708 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "WHG" 17 "0300-0350" 10 325 -9 0.026937826225286 "obs" 0.26314366986339 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "WHG" 17 "0350-0400" 11 375 -9 0.00631242544136653 "obs" 0.401102899370509 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "WHG" 17 "0400-0500" 12 450 -9 0.00950157749054821 "obs" 0.686265362678496 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "HER" 21 "0100-0120" 5 110 -9 0.000490306998248554 "obs" 0.0122754456094808 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "HER" 21 "0120-0150" 6 135 -9 0.00107152084803394 "obs" 0.0231153668523098 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "HER" 21 "0150-0200" 7 175 -9 0.00223988549411687 "obs" 0.0515468460677336 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "HER" 21 "0200-0250" 8 225 -9 0.0191137481553078 "obs" 0.112073301595353 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "HER" 21 "0250-0300" 9 275 -9 0.0191172487476698 "obs" 0.208368022040802 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "HER" 21 "0300-0350" 10 325 -9 0.0203471654954292 "obs" 0.349173801303419 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "NSA" 22 "0070-0080" 3 75 -9 0.000105073419408301 "obs" 0.00145948194690954 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "NSA" 22 "0080-0100" 4 90 -9 0.00159108878860469 "obs" 0.00254972498837556 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "NSA" 22 "0100-0120" 5 110 -9 0.0476803360323295 "obs" 0.00471164843865464 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "NSA" 22 "0120-0150" 6 135 -9 0.0452223709042435 "obs" 0.00881723859446279 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "NSA" 22 "0150-0200" 7 175 -9 0.18451106265805 "obs" 0.0195077728658943 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "NSA" 22 "0200-0250" 8 225 -9 0.00872975864556483 "obs" 0.0420910506809898 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "SSA" 23 "0070-0080" 3 75 -9 5.41287312103368e-05 "obs" 0.00145948194690954 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "SSA" 23 "0080-0100" 4 90 -9 0.000819651800190294 "obs" 0.00254972498837556 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "SSA" 23 "0100-0120" 5 110 -9 0.0245625973499879 "obs" 0.00471164843865464 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "SSA" 23 "0120-0150" 6 135 -9 0.0232963728900648 "obs" 0.00881723859446279 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "SSA" 23 "0150-0200" 7 175 -9 0.0950511534905108 "obs" 0.0195077728658943 1 -1 -1
1 1995 3 "HBP" 14 "1000-1200" 17 1100 100 100 63.5610863090018 "SSA" 23 "0200-0250" 8 225 -9 0.00449714839316976 "obs" 0.0420910506809898 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "OTH" 0 "9999-9999" 0 9999 -9 0.163669045336722 "obs" 9999 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "COD" 16 "0120-0150" 6 135 -9 2.10877192204511e-05 "obs" 0.0250224869268854 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "COD" 16 "0150-0200" 7 175 -9 7.85448335207117e-05 "obs" 0.0525215905840062 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "COD" 16 "0200-0250" 8 225 -9 0.00303867559679035 "obs" 0.107689790863805 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "COD" 16 "0250-0300" 9 275 -9 0.00521995383201824 "obs" 0.191060671860115 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "COD" 16 "0300-0350" 10 325 -9 0.00787304723860197 "obs" 0.307932701234913 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "COD" 16 "0350-0400" 11 375 -9 0.0158451921761902 "obs" 0.463466764521699 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "COD" 16 "0400-0500" 12 450 -9 0.0388058746313383 "obs" 0.780274356465396 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "COD" 16 "0500-0600" 13 550 -9 0.0441380265102822 "obs" 1.3843442501438 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "COD" 16 "0600-0700" 14 650 -9 0.0136432790445599 "obs" 2.23114919588426 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "COD" 16 "0700-0800" 15 750 -9 0.00350753779399255 "obs" 3.3580827720951 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "WHG" 17 "0100-0120" 5 110 -9 5.89519560416107e-05 "obs" 0.0108222009172386 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "WHG" 17 "0120-0150" 6 135 -9 0.000375331909944372 "obs" 0.0197833779285755 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "WHG" 17 "0150-0200" 7 175 -9 0.00281272219196427 "obs" 0.0424895542763567 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "WHG" 17 "0200-0250" 8 225 -9 0.0104660721971686 "obs" 0.0890795725545096 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "WHG" 17 "0250-0300" 9 275 -9 0.0147544075241591 "obs" 0.160874674802708 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "WHG" 17 "0300-0350" 10 325 -9 0.0047838422564642 "obs" 0.26314366986339 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "WHG" 17 "0350-0400" 11 375 -9 0.00197974615586688 "obs" 0.401102899370509 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "HAD" 18 "0120-0150" 6 135 -9 4.36778745351311e-05 "obs" 0.0191469183270595 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "HAD" 18 "0150-0200" 7 175 -9 0.0011808299952103 "obs" 0.0398741413450008 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "HAD" 18 "0200-0250" 8 225 -9 0.00667269897938584 "obs" 0.0811373707245635 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "HAD" 18 "0250-0300" 9 275 -9 0.0229735431828186 "obs" 0.143079379121644 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "HAD" 18 "0300-0350" 10 325 -9 0.0428623937654631 "obs" 0.229436903525481 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "HAD" 18 "0350-0400" 11 375 -9 0.0278420658440553 "obs" 0.343829373251746 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "HAD" 18 "0400-0500" 12 450 -9 0.00939389773134769 "obs" 0.575668574197866 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "HER" 21 "0070-0080" 3 75 -9 6.55730364965971e-06 "obs" 0.00375843151027552 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "HER" 21 "0080-0100" 4 90 -9 1.16688322811309e-05 "obs" 0.00660249929204249 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "HER" 21 "0100-0120" 5 110 -9 5.7729195881032e-05 "obs" 0.0122754456094808 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "HER" 21 "0120-0150" 6 135 -9 0.000167394158070713 "obs" 0.0231153668523098 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "HER" 21 "0150-0200" 7 175 -9 0.000629838920166459 "obs" 0.0515468460677336 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "HER" 21 "0200-0250" 8 225 -9 0.000125453800542475 "obs" 0.112073301595353 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "HER" 21 "0250-0300" 9 275 -9 0.000106339822554322 "obs" 0.208368022040802 1 -1 -1
1 2002 1 "GSE" 13 "1000-1200" 17 1100 692 692 3683.67834675898 "HER" 21 "0300-0350" 10 325 -9 0.000115702827793564 "obs" 0.349173801303419 1 -1 -1
